"title","categoryName","address","neighborhood","street","city","postalCode","state","countryCode","website","phone","phoneUnformatted","location/lat","location/lng"
"Lucky Dhaba Indian Restaurant","Restaurant","114-06 Jamaica Ave, Jamaica, NY 11418","Jamaica","114-06 Jamaica Ave","Jamaica","11418","New York","US","https://luckydhabarestaurant.com/","(718) 480-6030","+17184806030","40.6981604","-73.8345199"
"Tandoori Hut","Indian restaurant","119-08 94th Ave, South Richmond Hill, NY 11419","South Richmond Hill","119-08 94th Ave","South Richmond Hill","11419","New York","US","https://www.tandoorihutqueens.com/","(718) 850-8919","+17188508919","40.6936997","-73.8273738"
"Punjabi Kabab and Gyro","Indian restaurant","108-3 101st Ave, South Richmond Hill, NY 11419","South Richmond Hill","108-3 101st Ave","South Richmond Hill","11419","New York","US",,"(718) 709-9919","+17187099919","40.6874761","-73.8354022"
"Armando's Pollo Rico","Peruvian restaurant","11002 Jamaica Ave, Jamaica, NY 11418","Jamaica","11002 Jamaica Ave","Jamaica","11418","New York","US",,"(718) 441-8441","+17184418441","40.6962585","-73.8378355"
"A lo Perucho J&M","Restaurant","94-16 Jamaica Ave, Woodhaven, NY 11421","Woodhaven","94-16 Jamaica Ave","Woodhaven","11421","New York","US","https://www.instagram.com/aloperuchojmo?igsh=MWV4d3BmdTNkZTZydg==","(718) 880-1043","+17188801043","40.6939773","-73.8506589"
"Ninja Japan Teriyaki & Sushi","Japanese restaurant","US, 9206 Jamaica Ave, Woodhaven, NY 11421","Woodhaven","US, 9206 Jamaica Ave","Woodhaven","11421","New York","US","https://order.mealkeyway.com/merchant/6331786148355739634b6677464f6b34797353514e673d3d/main","(718) 805-8880","+17188058880","40.6932739","-73.852943"
"Oasis Restaurant & Lounge","Restaurant","118-07 Atlantic Ave, Jamaica, NY 11418","Jamaica","118-07 Atlantic Ave","Jamaica","11418","New York","US",,,,"40.6941575","-73.8286577"
"PNK Surinamese Cuisine & Majnoon Cafe","Surinamese restaurant","128-12 Liberty Ave, South Richmond Hill, NY 11419","South Richmond Hill","128-12 Liberty Ave","South Richmond Hill","11419","New York","US","https://order.online/business/majnoon-cafe-228282","(718) 738-1058","+17187381058","40.6889642","-73.8165538"
"Zaki's Halal Food","Middle Eastern restaurant","108-15 101st Ave, South Richmond Hill, NY 11419","South Richmond Hill","108-15 101st Ave","South Richmond Hill","11419","New York","US","http://zakishalalfood.com/","(718) 285-5191","+17182855191","40.687602","-73.835002"
"La Comadre","Mexican restaurant","75-10A Jamaica Ave, Woodhaven, NY 11421","Woodhaven","75-10A Jamaica Ave","Woodhaven","11421","New York","US","https://lacomadreny.com/","(347) 561-3946","+13475613946","40.6913237","-73.8660351"
"Taystee Gardens","Chinese restaurant","81-18 Lefferts Blvd, Kew Gardens, NY 11415","Kew Gardens","81-18 Lefferts Blvd","Kew Gardens","11415","New York","US",,"(718) 849-2288","+17188492288","40.709108","-73.8303914"
"Pappu da dhaba Halal Food","Indian restaurant","123-13 Jamaica Ave, Richmond Hill, NY 11418","Richmond Hill","123-13 Jamaica Ave","Richmond Hill","11418","New York","US",,"(718) 805-2222","+17188052222","40.7008243","-73.8269458"
"Guadalupana Deli Restaurant","Mexican restaurant","84-25 Jamaica Ave, Woodhaven, NY 11421","Woodhaven","84-25 Jamaica Ave","Woodhaven","11421","New York","US","https://www.guadalupanadelinyc.com/","(718) 805-2116","+17188052116","40.6926138","-73.8600888"
"Tajadas bakery","Colombian restaurant","97-05 Jamaica Ave, Woodhaven, NY 11421","Woodhaven","97-05 Jamaica Ave","Woodhaven","11421","New York","US",,"(718) 846-0101","+17188460101","40.6948683","-73.8484538"
"Veggie Castle II","Vegetarian restaurant","132-9 Liberty Ave, South Richmond Hill, NY 11419","South Richmond Hill","132-9 Liberty Ave","South Richmond Hill","11419","New York","US",,"(718) 641-8342","+17186418342","40.6908834","-73.8139172"
"Dunkin'","Coffee shop","Bp Gas Station, 1049 Grand St, Brooklyn, NY 11211","East Williamsburg","Bp Gas Station, 1049 Grand St","Brooklyn","11211","New York","US","https://locations.dunkindonuts.com/en/ny/brooklyn/1049-grand-st/347533?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=347533&y_source=1_MTIxMTE1ODgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","(718) 599-1549","+17185991549","40.7138409","-73.9337709"
"Dunkin'","Coffee shop","5602 Metropolitan Ave, Ridgewood, NY 11385","Ridgewood","5602 Metropolitan Ave","Ridgewood","11385","New York","US","https://locations.dunkindonuts.com/en/ny/ridgewood/5602-metropolitan-ave/302982?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=302982&y_source=1_MTIxMTM3NTktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","(718) 381-3200","+17183813200","40.71271","-73.9068652"
"Zhen Good Taste","Chinese restaurant","59-61 69th St, Maspeth, NY 11378","Maspeth","59-61 69th St","Maspeth","11378","New York","US",,,,"40.7218472","-73.892772"
"WB Pizza Restaurant","Pizza restaurant","57-27 61st St, Maspeth, NY 11378","Maspeth","57-27 61st St","Maspeth","11378","New York","US",,"(718) 326-9597","+17183269597","40.72221","-73.904323"
"Li Wan","Chinese restaurant","64-28 Metropolitan Ave, Middle Village, NY 11379","Middle Village","64-28 Metropolitan Ave","Middle Village","11379","New York","US",,"(908) 739-6655","+19087396655","40.712354","-73.8961365"
"Dunkin'","Coffee shop","6122 Fresh Pond Rd, Middle Village, NY 11379","Middle Village","6122 Fresh Pond Rd","Middle Village","11379","New York","US","https://locations.dunkindonuts.com/en/ny/middle-village/6122-fresh-pond-rd/339817?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=339817&y_source=1_MTIxMDg3MDYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","(718) 418-2393","+17184182393","40.7137933","-73.9014195"
"U-Me Sushi","Japanese restaurant","85-09 Jamaica Ave, Woodhaven, NY 11421","Woodhaven","85-09 Jamaica Ave","Woodhaven","11421","New York","US","https://umesushiqueens.com/","(718) 849-6868","+17188496868","40.6926709","-73.8586962"
"Queens Buffet & Cajun Seafood","Buffet restaurant","90-10 Atlantic Ave, Ozone Park, NY 11416","Ozone Park","90-10 Atlantic Ave","Ozone Park","11416","New York","US","http://www.queensbuffet.com/","(718) 323-7799","+17183237799","40.6872062","-73.8514328"
"Joy Kitchen Joy Taco Chinese & Mexican Food","Restaurant","138 139th St, Briarwood, NY 11435","Briarwood","138 139th St","Briarwood","11435","New York","US","https://joykitchenjoytaco.com/","(718) 558-0866","+17185580866","40.70762","-73.816943"
"Pizza Hut","Pizza delivery","8920 Atlantic Ave, Ozone Park, NY 11416","Ozone Park","8920 Atlantic Ave","Ozone Park","11416","New York","US","https://locations.pizzahut.com/ny/ozone-park/8920-atlantic-ave?utm_medium=organic&utm_source=local&utm_campaign=googlelistings&utm_content=website&utm_term=297663","(718) 848-4500","+17188484500","40.68614","-73.8516919"
"Mamita's Bakery & Restaurant","Colombian restaurant","8704 Woodhaven Blvd, Woodhaven, NY 11421","Woodhaven","8704 Woodhaven Blvd","Woodhaven","11421","New York","US",,"(718) 805-0860","+17188050860","40.6933248","-73.8523943"
"Carnival Palace Chinese Restaurant","Chinese restaurant","9209 Jamaica Ave, Woodhaven, NY 11421","Woodhaven","9209 Jamaica Ave","Woodhaven","11421","New York","US",,"(718) 846-6888","+17188466888","40.6935708","-73.8529369"
"California Pizza Kitchen at Atlas Park","Pizza restaurant","Atlas Park, 7103 80th St, Glendale, NY 11385","Glendale","Atlas Park, 7103 80th St","Glendale","11385","New York","US","https://order.cpk.com/menu/california-pizza-kitchen-atlas-park/?utm_source=SocialMedia&utm_medium=MF","(718) 894-9400","+17188949400","40.7081234","-73.869207"
"La Gitana #3 Bakery & Restaurant","Colombian restaurant","9207 Jamaica Ave, Woodhaven, NY 11421","Woodhaven","9207 Jamaica Ave","Woodhaven","11421","New York","US",,"(718) 805-2702","+17188052702","40.6935014","-73.8529248"
"La Nostra Pizzeria Restaurant","Italian restaurant","84-07 Jamaica Ave, Woodhaven, NY 11421","Woodhaven","84-07 Jamaica Ave","Woodhaven","11421","New York","US",,"(718) 805-8190","+17188058190","40.6925298","-73.8605839"
"Bigwell Restaurant 2","Restaurant","131-03 Liberty Ave, South Richmond Hill, NY 11419","South Richmond Hill","131-03 Liberty Ave","South Richmond Hill","11419","New York","US",,"(347) 494-5044","+13474945044","40.6903211","-73.8148193"
"Mi Casa","Dominican restaurant","116-20 Jamaica Ave, Jamaica, NY 11418","Jamaica","116-20 Jamaica Ave","Jamaica","11418","New York","US","https://micasajny.com/","(718) 849-9636","+17188499636","40.6993326","-73.8326613"
"Sabores Latinos Restaurant & Bakery","Colombian restaurant","124-04 Jamaica Ave, Richmond Hill, NY 11418","Richmond Hill","124-04 Jamaica Ave","Richmond Hill","11418","New York","US",,"(917) 300-2722","+19173002722","40.7006518","-73.8262372"
"Popeyes Louisiana Kitchen","Chicken restaurant","8324 Woodhaven Blvd, Glendale, NY 11385","Glendale","8324 Woodhaven Blvd","Glendale","11385","New York","US","https://www.popeyes.com/store-locator/store/restaurant_240736?utm_source=yext&utm_medium=referral&utm_campaign=organic-local-listings","(347) 475-0750","+13474750750","40.7024994","-73.8556812"
"Nabhya Indian Restaurant","Indian restaurant","120-35 83rd Ave, Kew Gardens, NY 11415","Kew Gardens","120-35 83rd Ave","Kew Gardens","11415","New York","US","https://nabhyarestaurant.com/","(718) 374-3068","+17183743068","40.7086782","-73.8311839"
"New China Fresh Restaurant","Chinese restaurant","119-24 Metropolitan Ave, Jamaica, NY 11415","Jamaica","119-24 Metropolitan Ave","Jamaica","11415","New York","US","http://www.newchinafresh.com/?utm_source=gmb&utm_medium=website","(718) 849-1888","+17188491888","40.7057126","-73.8311801"
"Checkers","Fast food restaurant","120-06 Liberty Ave, Richmond Hill, NY 11419","Richmond Hill","120-06 Liberty Ave","Richmond Hill","11419","New York","US","https://locations.checkersandrallys.com/ny/richmond-hill/120-06-liberty-ave?y_source=1_MzI0ODYyMy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","(718) 848-4400","+17188484400","40.6864959","-73.822955"
"Don Tequila Urban Cantina","Mexican restaurant","83-38 Woodhaven Blvd, Glendale, NY 11385","Glendale","83-38 Woodhaven Blvd","Glendale","11385","New York","US","http://www.dontequilanyc.com/","(917) 300-6556","+19173006556","40.7022344","-73.8557173"
"Sonny's Roti Shop","Caribbean restaurant","118-06 Liberty Ave, South Richmond Hill, NY 11419","South Richmond Hill","118-06 Liberty Ave","South Richmond Hill","11419","New York","US","https://www.facebook.com/SonnysRotiShop/","(718) 835-7255","+17188357255","40.6858554","-73.8246986"
"Joyo","Asian restaurant","79-17 Myrtle Ave, Glendale, NY 11385","Glendale","79-17 Myrtle Ave","Glendale","11385","New York","US","https://www.joyoasianglendale.com/","(718) 366-3667","+17183663667","40.7029939","-73.870106"
"Golden Terrace Restaurant","Indian restaurant","120-23 Atlantic Ave, Richmond Hill, NY 11418","Richmond Hill","120-23 Atlantic Ave","Richmond Hill","11418","New York","US","http://goldenterracerestaurant.com/","(718) 554-0405","+17185540405","40.6947847","-73.826307"
"Maria on the grill","Dominican restaurant","2678 Pitkin Ave, Brooklyn, NY 11208","East New York","2678 Pitkin Ave","Brooklyn","11208","New York","US","https://mariaonthegrillincny.com/","(347) 404-6854","+13474046854","40.6750439","-73.87309"
"Fulkole","Bangladeshi restaurant","1211 Liberty Ave, Brooklyn, NY 11208","Cypress Hills","1211 Liberty Ave","Brooklyn","11208","New York","US",,"(718) 484-8088","+17184848088","40.6791763","-73.8647395"
"WASAKAKA FRIED","Nuevo Latino restaurant","2909 Fulton St, Brooklyn, NY 11207","Cypress Hills","2909 Fulton St","Brooklyn","11207","New York","US",,"(347) 310-7523","+13473107523","40.679228","-73.887513"
"New Wah On","Chinese restaurant","986 Sutter Ave, Brooklyn, NY 11208","East New York","986 Sutter Ave","Brooklyn","11208","New York","US",,"(718) 348-1730","+17183481730","40.6711257","-73.8823247"
"El Ambiente","Dominican restaurant","2896 Fulton St, Brooklyn, NY 11207","Cypress Hills","2896 Fulton St","Brooklyn","11207","New York","US","http://elambienteny.com/","(347) 627-2542","+13476272542","40.6787853","-73.8877004"
"El Pollo Inka Peru","Peruvian restaurant","89-20 101st Ave, Ozone Park, NY 11416","Ozone Park","89-20 101st Ave","Ozone Park","11416","New York","US","https://www.elpolloinkaperu.com/","(718) 738-2459","+17187382459","40.6828695","-73.850324"
"Mali 504","Honduran restaurant","3195 Fulton St #11208, Brooklyn, NY 11208","Cypress Hills","3195 Fulton St #11208","Brooklyn","11208","New York","US",,"(631) 684-2564","+16316842564","40.6824438","-73.8771657"
"New Joy Garden","Chinese restaurant","638 Blake Ave, Brooklyn, NY 11207","East New York","638 Blake Ave","Brooklyn","11207","New York","US","https://order.online/business/golden-star-kitchen-114188","(718) 708-8025","+17187088025","40.6675992","-73.8953185"
"New York Chan","Chinese restaurant","744 New Lots Ave, Brooklyn, NY 11207","East New York","744 New Lots Ave","Brooklyn","11207","New York","US",,"(718) 272-0733","+17182720733","40.666044","-73.882857"
"Toribio","Dominican restaurant","3169 Fulton St, Brooklyn, NY 11208","Cypress Hills","3169 Fulton St","Brooklyn","11208","New York","US","https://toribiorestaurantny.com/","(718) 235-1012","+17182351012","40.6821357","-73.8781544"
"Appayon","Bangladeshi restaurant","510 Crescent St., Brooklyn, NY 11208","East New York","510 Crescent St.","Brooklyn","11208","New York","US",,,,"40.6753916","-73.8702295"
"Lila Coffee Shop & Restaurant","Restaurant","109 Belmont Ave, Brooklyn, NY 11212","Brownsville","109 Belmont Ave","Brooklyn","11212","New York","US",,"(347) 365-4676","+13473654676","40.6691825","-73.9061864"
"Golden Horse","Chinese restaurant","792 New Lots Ave, Brooklyn, NY 11208","East New York","792 New Lots Ave","Brooklyn","11208","New York","US","http://www.goldenhorseny.com/?utm_source=gmb&utm_medium=website","(718) 649-1809","+17186491809","40.6668116","-73.8812822"
"Hong Li","Chinese restaurant","1821 Pitkin Ave, Brooklyn, NY 11212","Brownsville","1821 Pitkin Ave","Brooklyn","11212","New York","US",,"(718) 566-2583","+17185662583","40.6706561","-73.9056844"
"Joe's Pizzeria","Pizza restaurant","1121 Liberty Ave, Brooklyn, NY 11208","Cypress Hills","1121 Liberty Ave","Brooklyn","11208","New York","US","https://www.joespizzerialibertyave.com/","(718) 235-7373","+17182357373","40.6787243","-73.8679193"
"El Lempira","Honduran restaurant","3160 Fulton St, Brooklyn, NY 11208","Cypress Hills","3160 Fulton St","Brooklyn","11208","New York","US",,"(347) 413-7935","+13474137935","40.6817659","-73.8782024"
"Liberty Coffee Shop","Cafe","8806 Liberty Ave, Ozone Park, NY 11417","Ozone Park","8806 Liberty Ave","Ozone Park","11417","New York","US",,"(718) 843-0011","+17188430011","40.6797423","-73.8503029"
"El Pulgarcito de America","Salvadoran restaurant","3133 Fulton St, Brooklyn, NY 11208","Cypress Hills","3133 Fulton St","Brooklyn","11208","New York","US",,"(718) 647-7762","+17186477762","40.6817783","-73.8794576"
"Dragon King Express","Chinese restaurant","3127 Fulton St, Brooklyn, NY 11208","Cypress Hills","3127 Fulton St","Brooklyn","11208","New York","US",,"(347) 240-3588","+13472403588","40.681687","-73.8796431"
"Smokey Island Grille","Caribbean restaurant","436 Sutter Ave, Brooklyn, NY 11212","Brownsville","436 Sutter Ave","Brooklyn","11212","New York","US",,"(718) 676-0955","+17186760955","40.668031","-73.9028639"
"Good Eats Bistro","Bistro","100-15 Ditmars Blvd, East Elmhurst, NY 11369","East Elmhurst","100-15 Ditmars Blvd","East Elmhurst","11369","New York","US","http://goodeatsbistro.com/?utm_source=google-gmb-maps&utm_medium=gmb-website-button&utm_campaign=locl.io&utm_content=d22af43a-a6a3-4436-acc1-b590ad4ae6d4","(718) 512-0255","+17185120255","40.7701521","-73.8698317"
"Whitepoint Diner","Restaurant","13209 14th Ave, College Point, NY 11356","College Point","13209 14th Ave","College Point","11356","New York","US",,"(718) 767-2985","+17187672985","40.7867641","-73.8360418"
"Blue Tijuana & Barzola","Mexican restaurant","15-24 College Point Blvd, College Point, NY 11356","College Point","15-24 College Point Blvd","College Point","11356","New York","US",,"(718) 888-0455","+17188880455","40.7835525","-73.8459944"
"Peking Empire","Chinese restaurant","141-6 Northern Blvd, Flushing, NY 11354","Flushing","141-6 Northern Blvd","Flushing","11354","New York","US","http://www.pekingempire.com/","(718) 762-3080","+17187623080","40.7642484","-73.8255404"
"K-Munchies","Korean restaurant","14746 Northern Blvd, Flushing, NY 11354","Flushing","14746 Northern Blvd","Flushing","11354","New York","US","http://www.kmunchiesnyc.com/","(347) 331-0908","+13473310908","40.7651394","-73.8175302"
"Mangu Grill","Dominican restaurant","1503 College Point Blvd, College Point, NY 11356","College Point","1503 College Point Blvd","College Point","11356","New York","US","https://www.mangudominicangrill.com/","(718) 321-9982","+17183219982","40.7840098","-73.8456921"
"Pavilion Grille","American restaurant","104-04 Ditmars Blvd, East Elmhurst, NY 11369","East Elmhurst","104-04 Ditmars Blvd","East Elmhurst","11369","New York","US",,"(718) 457-6342","+17184576342","40.7671571","-73.8671664"
"Las Tres Restaurant","Restaurant","131-02 14th Ave, College Point, NY 11356","College Point","131-02 14th Ave","College Point","11356","New York","US","http://lastresrestaraunt.com/","(718) 888-9751","+17188889751","40.7858852","-73.8374265"
"Happy Town Chinese Restaraunt","Chinese restaurant","1803 College Point Blvd, College Point, NY 11356","College Point","1803 College Point Blvd","College Point","11356","New York","US",,"(718) 762-1870","+17187621870","40.7830606","-73.8456206"
